,home_team_api_id,away_team_api_id,home_team_mean_rating,away_team_mean_rating,home_top_players,away_top_players,AVG_bet_H,AVG_bet_A_D,h_5_games_pts,a_5_games_pts,h_only_10_games_pts,a_only_10_games_pts,final_result
8358,10218,8674,66.04545454545455,72.9090909090909,0,1,3.233333333333333,1.3445833333333332,4,3,13,5,0
8359,9908,10218,68.54545454545455,66.36363636363636,0,0,1.325,1.3633333333333333,5,3,16,3,1
8360,8674,10228,71.81818181818181,73.0,1,0,2.716666666666667,7.885416666666667,3,8,22,19,0
8361,8640,9839,78.04545454545455,67.5,3,0,1.0833333333333333,2.2354166666666666,6,6,27,0,1
8362,8611,9803,74.72727272727273,68.77272727272727,1,0,1.3316666666666668,1.5583333333333333,7,3,18,7,1
8363,10235,9761,73.13636363636364,68.68181818181819,0,0,1.2616666666666667,2.372916666666667,10,8,20,5,1
8364,8464,8526,69.81818181818181,65.9090909090909,0,0,1.3,1.37,8,0,15,7,1
8365,10219,10217,67.54545454545455,69.31818181818181,0,0,1.7116666666666667,1.9783333333333335,9,5,16,10,1
8366,8593,9791,75.45454545454545,70.18181818181819,2,0,1.1733333333333331,6.125,15,6,21,8,1
8367,8277,10229,74.0909090909091,75.36363636363636,0,2,3.146666666666667,1.575,9,11,15,14,0
8368,9761,9791,68.4090909090909,68.68181818181819,0,0,2.0166666666666666,1.45,8,3,21,7,0
8369,10228,8593,73.0,75.5909090909091,0,2,3.516666666666667,2.874166666666667,10,15,23,17,0
8370,10218,8464,66.36363636363636,69.81818181818181,0,0,4.208333333333333,1.5958333333333332,3,11,13,9,0
8371,9803,10235,68.77272727272727,73.13636363636364,0,0,3.155,1.3516666666666666,3,13,21,17,0
8372,10229,8611,75.5909090909091,74.72727272727273,2,2,1.985,2.1958333333333333,11,7,24,18,0
8373,10219,8640,67.5909090909091,78.54545454545455,0,4,5.108333333333333,2.2020833333333334,9,6,16,10,1
8374,8526,9908,66.4090909090909,68.13636363636364,0,0,4.248333333333334,1.343333333333333,0,8,3,5,1
8375,9839,8277,67.4090909090909,73.18181818181819,0,0,3.296666666666667,1.3524999999999998,3,10,12,13,0
8376,10217,8674,69.36363636363636,71.9090909090909,0,1,2.0666666666666664,1.6187500000000001,5,3,14,8,1
8377,9803,10219,69.86363636363636,66.22727272727273,0,0,1.4633333333333336,1.7750000000000001,3,0,3,0,0
8378,8277,9908,70.5909090909091,69.45454545454545,0,0,1.905,1.6604166666666667,1,1,0,0,1
8379,10228,8611,72.13636363636364,75.63636363636364,0,3,3.15,2.504166666666667,1,6,1,3,0
8380,10218,8526,65.31818181818181,65.95454545454545,0,0,2.25,1.5916666666666668,0,1,0,1,0
8381,9761,8674,69.18181818181819,72.5909090909091,0,0,2.9083333333333337,2.0754166666666665,0,0,0,0,0
8382,9791,10235,69.9090909090909,72.45454545454545,0,0,2.125,2.275,0,6,0,3,0
8383,10229,8464,72.45454545454545,69.77272727272727,0,0,1.4349999999999998,1.4041666666666666,3,4,3,1,1
8384,9839,8593,69.22727272727273,78.63636363636364,0,3,10.666666666666666,1.4495833333333337,0,6,0,3,0
8385,10217,8640,68.9090909090909,77.5,0,2,4.691666666666666,5.072916666666667,1,3,1,0,0
8386,8464,10228,69.77272727272727,73.31818181818181,0,0,2.5500000000000003,1.5958333333333334,11,9,15,21,0
8387,8640,10229,78.31818181818181,75.18181818181819,4,2,1.7216666666666665,1.8895833333333332,6,9,27,12,1
8388,8611,9761,75.0909090909091,68.77272727272727,2,0,1.2283333333333333,3.6479166666666667,8,5,18,2,0
8389,10235,10218,73.68181818181819,66.4090909090909,0,0,1.1566666666666665,1.6166666666666665,11,3,23,2,1
8390,8674,9803,70.45454545454545,68.72727272727273,1,0,1.9833333333333332,1.3891666666666664,3,4,19,7,0
8391,9791,10219,68.68181818181819,66.22727272727273,0,0,1.8583333333333334,2.0408333333333335,6,9,17,8,0
8392,8277,10217,73.18181818181819,68.77272727272727,0,0,1.6516666666666666,1.5258333333333332,10,7,15,7,1
8393,8593,8526,76.9090909090909,66.95454545454545,2,0,1.0683333333333334,2.32,15,3,23,7,1
8394,9908,9839,68.45454545454545,66.86363636363636,0,0,1.4416666666666667,3.2291666666666665,7,0,16,0,1
8395,9761,9803,68.4090909090909,68.81818181818181,0,0,2.125,3.060416666666667,3,7,18,10,0
8396,10228,8277,73.45454545454545,73.31818181818181,0,0,1.5933333333333335,4.8,9,10,22,13,0
8397,8526,9791,66.95454545454545,69.68181818181819,0,0,3.4499999999999997,1.34875,3,7,6,9,0
8398,10219,9908,67.5909090909091,69.04545454545455,0,0,1.7966666666666669,1.5854166666666665,10,9,19,5,0
8399,10218,8611,66.45454545454545,76.4090909090909,0,3,10.416666666666666,1.7791666666666668,3,9,13,16,0
8400,10217,10235,68.04545454545455,72.18181818181819,0,0,4.916666666666667,1.633333333333333,4,13,14,17,0
8401,10229,9839,75.72727272727273,67.27272727272727,2,0,1.15,2.4254166666666666,6,0,22,0,1
8402,8640,8464,77.45454545454545,69.77272727272727,3,0,1.2916666666666667,1.5387499999999996,9,10,27,11,1
8403,8593,8674,76.9090909090909,71.68181818181819,2,1,1.1516666666666666,1.6708333333333332,15,3,25,5,1
8404,8674,8526,72.54545454545455,67.0,1,0,1.5033333333333332,1.3716666666666668,3,3,16,7,0
8405,9791,10228,69.13636363636364,73.45454545454545,0,0,2.3466666666666667,2.1916666666666664,10,10,15,21,0
8406,8277,10218,73.04545454545455,65.95454545454545,0,0,1.285,1.8270833333333334,8,0,17,2,1
8407,9839,10217,66.95454545454545,68.77272727272727,0,0,2.25,1.4095833333333332,0,4,12,7,1
8408,9908,9761,68.4090909090909,68.77272727272727,0,0,1.6349999999999998,1.3499999999999999,9,2,19,3,0
8409,9803,8640,69.04545454545455,78.04545454545455,0,4,4.371666666666667,2.5837499999999998,10,9,19,9,0
8410,8611,8593,77.0,76.9090909090909,3,2,2.6333333333333333,4.125,9,15,18,19,0
8411,8464,10219,68.5909090909091,67.0,0,0,1.6899999999999997,2.80625,7,7,15,9,0
8412,10235,10229,71.68181818181819,73.5909090909091,0,1,2.1166666666666667,1.8699999999999999,13,8,23,11,1
8413,8674,9761,72.27272727272727,69.0,1,0,1.9516666666666669,1.3679166666666667,1,4,16,6,0
8414,9908,8277,68.68181818181819,74.0,0,0,2.1916666666666664,3.0041666666666664,9,11,16,11,0
8415,8464,10229,68.72727272727273,75.0,0,2,3.03,1.6333333333333335,7,5,16,8,0
8416,8526,10218,67.9090909090909,66.22727272727273,0,0,1.8733333333333333,3.3958333333333335,4,0,3,1,0
8417,10219,9803,68.0909090909091,68.45454545454545,0,0,2.025,1.9762499999999996,8,7,18,10,1
8419,10235,9791,72.68181818181819,69.13636363636364,0,0,1.3333333333333333,1.3595833333333331,13,7,26,9,1
8420,8640,10217,78.04545454545455,67.36363636363636,4,0,1.1883333333333332,2.4441666666666664,12,3,27,4,1
8421,8611,10228,76.0909090909091,74.0,3,0,1.5833333333333333,1.5208333333333333,8,10,17,21,0
8424,8277,8593,73.36363636363636,74.13636363636364,0,1,4.108333333333333,1.4333333333333333,11,15,20,22,0
8425,10218,8640,66.27272727272727,78.04545454545455,0,4,11.25,1.5916666666666666,1,12,13,11,0
8427,9803,9908,69.63636363636364,68.36363636363636,0,0,1.6866666666666665,3.116666666666667,7,7,16,8,0
8429,10229,8674,74.9090909090909,71.95454545454545,2,1,1.1866666666666665,4.322916666666667,5,2,22,5,1
8430,9791,8464,69.13636363636364,68.54545454545455,0,0,2.1416666666666666,1.4075,7,5,15,11,0
8431,8593,8277,78.95454545454545,70.77272727272727,3,0,1.1983333333333335,1.808333333333333,7,4,3,1,1
8432,10219,9761,66.68181818181819,69.5,0,0,2.0349999999999997,1.6029166666666665,3,1,0,0,1
8433,8611,9839,76.45454545454545,69.22727272727273,4,0,1.155,1.463333333333333,9,1,3,0,1
8434,8464,9791,69.13636363636364,70.0909090909091,0,0,2.091666666666667,1.3937499999999998,4,1,3,0,1
8435,9908,9803,69.63636363636364,69.81818181818181,0,0,1.8616666666666666,1.789583333333333,1,3,1,0,1
8436,10235,10228,71.72727272727273,72.04545454545455,0,0,1.6133333333333333,1.6458333333333333,7,1,3,0,0
8437,8674,10229,72.77272727272727,72.63636363636364,0,0,2.3216666666666668,1.7249999999999999,1,6,0,0,0
8438,8526,10217,65.95454545454545,68.5909090909091,0,0,2.1083333333333334,1.5991666666666664,2,1,0,0,0
8439,8640,10218,77.5,64.81818181818181,2,0,1.1333333333333335,4.602083333333334,6,1,3,0,1
8440,9803,8611,69.63636363636364,76.0,0,3,5.233333333333333,3.939583333333333,3,12,3,6,1
8441,8526,8464,66.36363636363636,69.63636363636364,0,0,2.441666666666667,1.4083333333333332,2,7,0,1,1
8442,10217,10219,69.45454545454545,66.68181818181819,0,0,1.7433333333333332,3.225,4,6,1,3,0
8443,10229,8277,72.63636363636364,71.9090909090909,0,0,1.43,1.4083333333333334,9,4,6,1,1
8444,9791,8593,70.0909090909091,79.13636363636364,0,3,5.575,1.3791666666666667,1,10,1,4,0
8445,10228,8674,72.27272727272727,71.9090909090909,0,0,2.0999999999999996,1.4095833333333332,2,1,1,1,1
8446,9761,10235,69.27272727272727,71.72727272727273,0,0,2.8633333333333333,1.8866666666666667,1,8,1,4,0
8447,9839,8640,68.81818181818181,77.63636363636364,0,2,10.75,3.2920833333333337,1,9,1,3,0
8448,10218,9908,64.5909090909091,68.9090909090909,0,0,3.4333333333333336,2.08875,1,4,1,0,0
8449,8464,9761,69.95454545454545,68.81818181818181,0,0,1.6416666666666668,1.3408333333333333,7,1,6,0,0
8450,8674,10218,71.9090909090909,65.0,0,0,1.285,1.6375,1,1,0,0,1
8451,9839,10228,68.72727272727273,72.36363636363636,0,0,3.1633333333333336,1.6937500000000003,2,5,2,1,0
8452,8277,9803,72.68181818181819,69.63636363636364,0,0,1.93,4.247916666666667,4,6,3,0,1
8453,10235,8526,71.9090909090909,66.4090909090909,0,0,1.3083333333333333,1.3975,11,5,4,2,1
8454,8640,8593,77.9090909090909,78.77272727272727,2,3,2.1750000000000003,3.8479166666666664,10,13,6,7,0
8455,10219,10229,66.68181818181819,72.63636363636364,0,0,4.226666666666667,2.372916666666667,9,12,3,3,0
8456,8611,10217,75.81818181818181,69.4090909090909,3,0,1.2683333333333333,2.1770833333333335,12,4,6,3,1
8457,9908,9791,69.5909090909091,69.77272727272727,0,0,1.8666666666666665,1.3595833333333334,7,1,4,0,0
8458,8640,9803,77.77272727272727,70.0,2,0,1.175,1.4395833333333332,11,3,7,0,1
8459,10217,9839,69.22727272727273,68.5909090909091,0,0,1.4883333333333333,2.191666666666667,4,2,1,0,1
8460,10228,9791,72.36363636363636,70.0909090909091,0,0,1.678333333333333,1.8020833333333333,7,2,4,1,0
8461,9761,9908,68.77272727272727,69.86363636363636,0,0,2.483333333333334,1.6687500000000002,4,8,1,3,1
8462,8593,8611,78.95454545454545,76.04545454545455,3,3,1.695,1.3341666666666665,11,12,6,6,0
8463,10229,10235,72.63636363636364,71.13636363636364,0,0,1.6583333333333332,1.9804166666666665,12,11,9,7,1
8464,10219,8464,66.68181818181819,69.77272727272727,0,0,1.945,1.6770833333333333,9,6,3,1,1
8465,10218,8277,65.45454545454545,71.63636363636364,0,0,4.508333333333333,1.7979166666666664,1,7,1,1,0
8466,8526,8674,66.4090909090909,71.72727272727273,0,0,2.9116666666666666,1.4437499999999999,5,4,3,1,0
8467,9791,8526,69.95454545454545,66.4090909090909,0,0,1.4366666666666668,5.71875,3,4,1,2,1
8468,9908,10219,69.04545454545455,66.68181818181819,0,0,1.9033333333333333,1.3487500000000001,7,12,5,6,1
8469,8611,10218,75.77272727272727,65.45454545454545,3,0,1.0983333333333334,1.9137500000000003,10,1,9,0,0
8470,8277,10228,71.45454545454545,72.36363636363636,0,0,1.9416666666666667,1.8604166666666668,9,8,6,4,0
8471,9803,9761,69.13636363636364,68.77272727272727,0,0,1.8716666666666668,1.39375,3,7,6,3,1
8472,8674,8593,71.72727272727273,78.95454545454545,0,3,4.3133333333333335,2.0345833333333334,7,9,3,8,1
8473,9839,10229,68.0,72.72727272727273,0,0,7.166666666666667,1.3879166666666665,2,15,2,6,0
8474,10235,10217,71.5909090909091,69.22727272727273,0,0,1.3699999999999999,1.5783333333333331,8,6,7,3,0
8475,8464,8640,69.13636363636364,77.72727272727273,0,2,6.666666666666667,2.1604166666666664,3,11,6,4,0
8476,8593,10229,77.63636363636364,72.63636363636364,2,0,1.6883333333333332,1.8041666666666665,8,15,7,9,0
8477,9791,8674,69.95454545454545,71.5909090909091,0,0,1.9833333333333332,1.4666666666666666,5,9,4,4,1
8478,9761,10218,68.77272727272727,65.45454545454545,0,0,1.3633333333333333,1.4566666666666668,6,1,4,1,1
8479,10219,8611,65.5909090909091,73.72727272727273,0,2,5.141666666666667,1.3829166666666666,9,8,6,7,0
8480,8640,9908,77.72727272727273,69.68181818181819,2,0,1.19,3.783333333333333,11,10,10,3,1
8481,8464,8277,69.13636363636364,71.04545454545455,0,0,2.4166666666666665,1.866666666666667,3,7,6,4,0
8483,9803,10217,69.13636363636364,69.22727272727273,0,0,2.1083333333333334,2.528333333333333,6,9,9,6,1
8484,10235,9839,71.9090909090909,68.22727272727273,0,0,1.1633333333333333,2.00625,7,1,7,0,1
8485,8525,9761,65.4090909090909,68.81818181818181,0,0,2.5666666666666664,1.9804166666666665,0,5,0,6,0
8486,10219,8640,68.0,78.54545454545455,0,3,6.483333333333333,1.9337499999999999,8,15,21,11,1
8487,9803,6413,69.54545454545455,66.18181818181819,0,0,1.5666666666666667,3.845833333333333,6,0,16,0,0
8489,9908,10235,69.36363636363636,72.95454545454545,0,0,3.441666666666667,1.4129166666666668,10,13,17,20,0
8490,8611,8674,76.77272727272727,70.72727272727273,2,0,1.2883333333333333,1.5895833333333333,5,2,14,4,1
8491,8277,10217,74.04545454545455,70.36363636363636,0,0,1.4566666666666668,1.415,8,3,17,4,0
8492,10228,8464,72.81818181818181,69.13636363636364,1,0,1.7066666666666663,2.1104166666666666,10,5,20,14,0
8493,8593,10229,76.22727272727273,75.0,0,1,1.635,1.32,15,7,27,9,0
8494,9908,8674,69.5,70.81818181818181,0,0,1.7716666666666667,1.7291666666666667,10,7,15,9,1
8495,10217,8525,69.72727272727273,64.22727272727273,0,0,1.57,1.3666666666666665,6,4,8,2,1
8496,8464,9803,69.04545454545455,68.81818181818181,0,0,1.5883333333333336,1.772916666666667,6,4,13,6,0
8497,9839,9761,67.22727272727273,68.04545454545455,0,0,2.225,4.289583333333334,2,3,11,7,0
8498,10235,8593,73.68181818181819,76.5909090909091,0,1,2.7883333333333327,1.545,10,9,24,24,0
8499,6413,8640,66.18181818181819,76.22727272727273,0,1,8.708333333333334,4.104166666666667,6,12,0,12,0
8500,9791,10228,69.9090909090909,72.36363636363636,0,1,2.01,4.104166666666667,9,7,13,16,1
8501,10219,8611,67.0,76.18181818181819,0,2,4.721666666666667,1.3729166666666668,2,10,20,18,0
8502,8277,10229,74.9090909090909,74.31818181818181,0,1,2.0416666666666665,1.6770833333333337,11,4,19,6,0
8503,9803,10217,69.13636363636364,69.13636363636364,0,0,2.108333333333334,1.5229166666666665,5,6,12,12,0
8504,8593,8277,76.22727272727273,75.68181818181819,1,0,1.415,1.6270833333333332,7,8,26,23,0
8505,8525,9908,64.77272727272727,69.18181818181819,0,0,4.116666666666667,1.8187499999999999,4,10,4,15,0
8506,10229,9839,74.31818181818181,66.18181818181819,1,0,1.2033333333333334,1.6708333333333334,4,1,19,1,0
8507,8640,9791,76.81818181818181,69.81818181818181,2,0,1.2066666666666666,3.4125,15,9,30,11,1
8508,8674,8464,70.86363636363636,68.13636363636364,0,0,1.9766666666666666,2.6762499999999996,7,6,7,18,0
8509,10228,6413,72.45454545454545,66.45454545454545,1,0,1.4333333333333333,1.79375,7,6,17,8,1
8510,8611,10235,76.18181818181819,73.81818181818181,2,0,1.6733333333333331,2.09375,10,8,19,17,1
8511,9761,10219,68.13636363636364,67.0909090909091,0,0,2.2550000000000003,1.6499999999999997,6,2,11,8,1
8512,9761,8674,68.13636363636364,70.18181818181819,0,0,2.31,3.4729166666666664,6,4,14,9,0
8513,10219,9908,67.0909090909091,69.72727272727273,0,0,2.658333333333333,1.6375,1,10,17,18,1
8514,9839,8525,66.18181818181819,64.9090909090909,0,0,1.7883333333333338,2.1025,3,3,10,2,1
8516,8277,8611,75.68181818181819,75.63636363636364,0,2,2.6999999999999997,1.75,10,10,16,21,0
8517,10235,9803,74.13636363636364,69.13636363636364,0,0,1.3383333333333336,1.9470833333333335,8,6,24,7,1
8518,10217,10229,69.81818181818181,73.31818181818181,0,0,3.108333333333333,2.2499999999999996,6,4,10,9,0
8519,6413,8593,66.18181818181819,76.4090909090909,0,1,6.708333333333333,1.3229166666666667,6,6,0,22,0
8520,8640,10228,77.4090909090909,72.18181818181819,2,1,1.27,2.9825,15,10,30,15,1
8521,10217,8640,69.22727272727273,77.5,0,2,8.208333333333334,1.7687499999999998,6,15,10,15,0
8522,10228,10219,72.0909090909091,67.04545454545455,1,0,1.6516666666666666,1.6145833333333333,7,3,17,5,0
8523,6413,9761,67.04545454545455,67.72727272727273,0,0,1.985,3.497916666666667,3,6,0,9,1
8524,8593,9839,75.9090909090909,66.18181818181819,1,0,1.1116666666666668,1.5945833333333332,6,6,23,4,1
8525,8674,10229,70.18181818181819,74.18181818181819,0,1,2.7116666666666664,1.7583333333333335,4,4,7,7,0
8526,8277,8464,75.68181818181819,68.45454545454545,0,0,1.6383333333333334,2.7533333333333334,8,8,14,20,1
8527,9791,9803,70.4090909090909,68.68181818181819,0,0,1.4766666666666666,1.7833333333333332,8,6,15,7,1
8528,10235,8525,73.54545454545455,65.54545454545455,0,0,1.1583333333333334,3.7604166666666665,8,3,24,2,1
8529,9908,8611,69.81818181818181,74.22727272727273,0,1,3.266666666666667,1.6104166666666666,10,11,17,19,0
8530,9761,10217,67.86363636363636,69.95454545454545,0,0,2.308333333333333,1.39375,6,5,11,10,0
8531,8464,9908,67.22727272727273,71.95454545454545,0,0,2.5133333333333336,1.79375,8,10,11,17,1
8532,10219,8674,68.81818181818181,69.86363636363636,0,0,1.9933333333333332,1.3825,6,4,17,12,0
8533,8525,9791,65.54545454545455,70.86363636363636,0,0,4.405,2.422083333333333,0,10,4,11,0
8534,9803,8593,67.77272727272727,77.36363636363636,0,1,6.875,2.20125,3,8,13,22,0
8535,8640,8277,76.77272727272727,76.0909090909091,3,1,1.31,1.3470833333333336,15,10,30,23,0
8536,10229,10235,73.72727272727273,75.0,1,0,2.191666666666667,4.310416666666667,5,10,18,17,0
8537,9839,10228,66.31818181818181,71.27272727272727,0,1,3.036666666666667,1.5645833333333334,6,6,13,15,0
8538,8611,6413,74.31818181818181,67.27272727272727,1,0,1.21,4.760416666666667,9,6,19,8,0
8539,6413,9839,66.81818181818181,66.72727272727273,0,0,1.776666666666667,1.4187500000000002,4,7,3,4,0
8540,8674,9791,69.5909090909091,70.81818181818181,0,0,2.2133333333333334,1.3525,5,8,8,12,1
8541,10235,10219,75.0,68.81818181818181,0,0,1.4083333333333334,1.5395833333333335,10,7,26,7,1
8542,8525,10228,64.54545454545455,72.0,0,1,4.071666666666666,2.691666666666667,1,4,5,13,1
8543,8593,8640,77.36363636363636,77.54545454545455,1,3,2.3800000000000003,1.6325,10,12,23,18,1
8544,8464,9761,68.18181818181819,67.5909090909091,0,0,1.5216666666666667,2.1199999999999997,10,6,11,9,0
8545,8611,10217,74.5,70.22727272727273,1,0,1.27,1.4066666666666665,9,8,20,13,1
8546,9908,10229,71.5,73.77272727272727,0,1,2.313333333333333,1.5604166666666666,7,5,15,7,1
8547,8277,9803,76.0909090909091,68.68181818181819,1,0,1.2116666666666667,2.60625,10,2,16,7,1
8548,9791,9908,70.95454545454545,71.95454545454545,0,0,2.025,1.7874999999999999,7,7,15,17,0
8549,10219,8464,68.77272727272727,68.54545454545455,0,0,2.1333333333333333,1.6937499999999999,7,8,15,19,1
8550,10217,6413,69.63636363636364,67.0,0,0,1.8749999999999998,2.439583333333333,5,5,10,9,0
8551,8593,8674,77.36363636363636,69.68181818181819,1,0,1.215,2.2345833333333336,12,8,23,10,1
8552,9761,10235,68.0909090909091,74.5,0,0,5.291666666666667,5.083333333333333,4,12,8,17,0
8553,10228,9803,71.77272727272727,67.5909090909091,1,0,1.5566666666666666,3.78125,4,1,14,4,0
8554,9839,8277,66.31818181818181,76.0909090909091,0,1,4.996666666666666,1.6245833333333335,8,13,11,26,1
8555,10229,8525,73.72727272727273,65.13636363636364,1,0,1.195,1.6875000000000002,2,4,15,2,0
8556,8640,8611,75.5,75.36363636363636,2,1,1.5933333333333335,1.3645833333333333,9,9,27,19,1
8557,8611,9791,74.86363636363636,70.45454545454545,1,0,1.4316666666666664,1.3645833333333333,6,5,20,12,1
8558,6413,10229,66.72727272727273,73.68181818181819,0,1,3.108333333333334,1.625,6,3,4,7,0
8559,8674,9839,69.72727272727273,66.68181818181819,0,0,1.62,1.4083333333333332,8,8,11,5,0
8560,9803,9761,67.5909090909091,68.13636363636364,0,0,1.968333333333333,1.5116666666666667,1,2,10,9,0
8561,8464,8640,67.9090909090909,76.36363636363636,0,2,6.416666666666667,5.572916666666667,7,9,9,18,0
8562,9908,10228,71.95454545454545,71.77272727272727,0,1,1.8383333333333336,1.45,5,2,15,10,1
8563,8277,10219,75.5909090909091,68.77272727272727,1,0,1.5050000000000001,1.3895833333333334,10,10,16,7,0
8564,10235,10217,75.0909090909091,69.86363636363636,0,0,1.3383333333333332,3.0833333333333335,13,5,26,13,1
8565,8525,8593,65.0909090909091,77.36363636363636,0,1,10.583333333333334,2.3491666666666666,5,15,8,22,0
8566,10229,8611,73.72727272727273,75.63636363636364,1,1,2.7383333333333333,1.6229166666666666,5,8,15,18,0
8567,10228,8277,72.13636363636364,76.0,1,1,2.655,2.795833333333333,2,10,12,23,1
8568,9791,6413,70.45454545454545,67.13636363636364,0,0,1.5916666666666668,1.5866666666666667,5,6,16,10,0
8569,10217,8464,69.5,67.9090909090909,0,0,2.28,1.5270833333333333,4,5,10,16,1
